Statistical profiling result from isolate-0x1fd2d10-v8.log, (17037 ticks, 3 unaccounted, 0 excluded).

 [Unknown]:
   ticks  total  nonlib   name
      3    0.0%

 [Shared libraries]:
   ticks  total  nonlib   name
    670    3.9%  v8::internal::BasicJsonStringifier::Result v8::internal::BasicJsonStringifier::Serialize_<false>(v8::internal::Handle<v8::internal::Object>, bool, v8::internal::Handle<v8::internal::Object>)
    670  100.0%    v8::internal::Runtime_BasicJSONStringify(int, v8::internal::Object**, v8::internal::Isolate*)
    670  100.0%      LazyCompile: ~stringify native json.js:155:23
    347   51.8%        LazyCompile: *module.exports.processFeatures.filterFeaturesByBounds /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:42:26
    347  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
    347  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
    137   20.4%        LazyCompile: *sendResponse /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:91:22
    137  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
    137  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
    131   19.6%        LazyCompile: ~module.exports /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:3:27
    131  100.0%          LazyCompile: ~sendResponse /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:91:22
    131  100.0%            LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
     50    7.5%        LazyCompile: ~module.exports.processFeatures.filterFeaturesByBounds /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:42:26
     50  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
     50  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49

    575    3.4%  v8::internal::JsonParser<true>::ParseJsonNumber()
    575  100.0%    v8::internal::Runtime_ParseJson(int, v8::internal::Object**, v8::internal::Isolate*)
    379   65.9%      LazyCompile: *parse native json.js:40:19
    186   49.1%        LazyCompile: *module.exports.processFeatures.filterFeaturesByBounds /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:42:26
    186  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
    186  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
    129   34.0%        LazyCompile: *sendResponse /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:91:22
    129  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
    129  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     64   16.9%        LazyCompile: ~module.exports /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:3:27
     64  100.0%          LazyCompile: ~sendResponse /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:91:22
     64  100.0%            LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
    196   34.1%      LazyCompile: ~parse native json.js:40:19
     83   42.3%        LazyCompile: ~module.exports /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:3:27
     83  100.0%          LazyCompile: ~sendResponse /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:91:22
     83  100.0%            LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
     44   22.4%        LazyCompile: *module.exports.processFeatures.filterFeaturesByBounds /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:42:26
     44  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
     44  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     43   21.9%        LazyCompile: ~module.exports.processFeatures.filterFeaturesByBounds /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:42:26
     43  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
     43  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     25   12.8%        LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:340:39
     25  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/graceful-fs/graceful-fs.js:73:50
     25  100.0%            LazyCompile: ~readFileAfterClose fs.js:362:28

    543    3.2%  v8::internal::Strtod(v8::internal::Vector<char const>, int)
    411   75.7%    v8::internal::Runtime_ParseJson(int, v8::internal::Object**, v8::internal::Isolate*)
    267   65.0%      LazyCompile: *parse native json.js:40:19
    140   52.4%        LazyCompile: *module.exports.processFeatures.filterFeaturesByBounds /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:42:26
    140  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
    140  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     82   30.7%        LazyCompile: *sendResponse /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:91:22
     82  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
     82  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     45   16.9%        LazyCompile: ~module.exports /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:3:27
     45  100.0%          LazyCompile: ~sendResponse /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:91:22
     45  100.0%            LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
    144   35.0%      LazyCompile: ~parse native json.js:40:19
     47   32.6%        LazyCompile: ~module.exports /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:3:27
     47  100.0%          LazyCompile: ~sendResponse /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:91:22
     47  100.0%            LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
     38   26.4%        LazyCompile: ~module.exports.processFeatures.filterFeaturesByBounds /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:42:26
     38  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
     38  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     30   20.8%        LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:340:39
     30  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/graceful-fs/graceful-fs.js:73:50
     30  100.0%            LazyCompile: ~readFileAfterClose fs.js:362:28
     24   16.7%        LazyCompile: *module.exports.processFeatures.filterFeaturesByBounds /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:42:26
     24  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
     24  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
      3    2.1%        LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:263:34
      3  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/graceful-fs/graceful-fs.js:73:50
      3  100.0%            LazyCompile: ~readFileAfterClose fs.js:362:28
     29    5.3%    LazyCompile: ~param /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:348:17
     29  100.0%      v8::internal::Runtime_ParseJson(int, v8::internal::Object**, v8::internal::Isolate*)
     17   58.6%        LazyCompile: *parse native json.js:40:19
     17  100.0%          LazyCompile: *module.exports.processFeatures.filterFeaturesByBounds /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:42:26
     17  100.0%            LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
     12   41.4%        LazyCompile: ~parse native json.js:40:19
      9   75.0%          LazyCompile: ~module.exports /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:3:27
      9  100.0%            LazyCompile: ~sendResponse /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:91:22
      3   25.0%          LazyCompile: ~module.exports.processFeatures.filterFeaturesByBounds /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:42:26
      3  100.0%            LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
     23    4.2%    LazyCompile: ~<anonymous> fs.js:81:18
     23  100.0%      v8::internal::Runtime_ParseJson(int, v8::internal::Object**, v8::internal::Isolate*)
     12   52.2%        LazyCompile: ~parse native json.js:40:19
     12  100.0%          LazyCompile: *module.exports.processFeatures.filterFeaturesByBounds /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:42:26
     12  100.0%            LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
     11   47.8%        LazyCompile: *parse native json.js:40:19
      6   54.5%          LazyCompile: *sendResponse /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:91:22
      6  100.0%            LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
      5   45.5%          LazyCompile: *module.exports.processFeatures.filterFeaturesByBounds /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:42:26
      5  100.0%            LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
     14    2.6%    LazyCompile: *process_params /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:327:47
     14  100.0%      v8::internal::Runtime_ParseJson(int, v8::internal::Object**, v8::internal::Isolate*)
     11   78.6%        LazyCompile: *parse native json.js:40:19
     10   90.9%          LazyCompile: *sendResponse /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:91:22
     10  100.0%            LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
      1    9.1%          LazyCompile: *module.exports.processFeatures.filterFeaturesByBounds /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:42:26
      1  100.0%            LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
      3   21.4%        LazyCompile: ~parse native json.js:40:19
      3  100.0%          LazyCompile: *module.exports.processFeatures.filterFeaturesByBounds /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:42:26
      3  100.0%            LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
     14    2.6%    LazyCompile: *onStatError /home/phillipdaw/code/gpxAQI/server/node_modules/send/index.js:416:57
     14  100.0%      v8::internal::Runtime_ParseJson(int, v8::internal::Object**, v8::internal::Isolate*)
     14  100.0%        LazyCompile: *parse native json.js:40:19
     14  100.0%          LazyCompile: *module.exports.processFeatures.filterFeaturesByBounds /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:42:26
     14  100.0%            LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50

    511    3.0%  v8::internal::BasicJsonStringifier::SerializeDouble(double)
    511  100.0%    v8::internal::Runtime_BasicJSONStringify(int, v8::internal::Object**, v8::internal::Isolate*)
    511  100.0%      LazyCompile: ~stringify native json.js:155:23
    250   48.9%        LazyCompile: *module.exports.processFeatures.filterFeaturesByBounds /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:42:26
    250  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
    250  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
    120   23.5%        LazyCompile: ~module.exports /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:3:27
    120  100.0%          LazyCompile: ~sendResponse /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:91:22
    120  100.0%            LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
    107   20.9%        LazyCompile: *sendResponse /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:91:22
    107  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
    107  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     34    6.7%        LazyCompile: ~module.exports.processFeatures.filterFeaturesByBounds /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:42:26
     34  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
     34  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49

    493    2.9%  double v8::internal::InternalStringToDouble<unsigned char const*, unsigned char const*>(v8::internal::UnicodeCache*, unsigned char const*, unsigned char const*, int, double)
    490   99.4%    v8::internal::Runtime_ParseJson(int, v8::internal::Object**, v8::internal::Isolate*)
    331   67.6%      LazyCompile: *parse native json.js:40:19
    205   61.9%        LazyCompile: *module.exports.processFeatures.filterFeaturesByBounds /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:42:26
    205  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
    205  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     86   26.0%        LazyCompile: *sendResponse /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:91:22
     86  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
     86  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     40   12.1%        LazyCompile: ~module.exports /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:3:27
     40  100.0%          LazyCompile: ~sendResponse /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:91:22
     40  100.0%            LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
    159   32.4%      LazyCompile: ~parse native json.js:40:19
     51   32.1%        LazyCompile: ~module.exports /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:3:27
     51  100.0%          LazyCompile: ~sendResponse /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:91:22
     51  100.0%            LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
     39   24.5%        LazyCompile: *module.exports.processFeatures.filterFeaturesByBounds /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:42:26
     39  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
     39  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     31   19.5%        LazyCompile: ~module.exports.processFeatures.filterFeaturesByBounds /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:42:26
     31  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
     31  100.0%            LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
     30   18.9%        LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:340:39
     30  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/graceful-fs/graceful-fs.js:73:50
     30  100.0%            LazyCompile: ~readFileAfterClose fs.js:362:28
      4    2.5%        LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:347:35
      4  100.0%          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/graceful-fs/graceful-fs.js:73:50
      4  100.0%            LazyCompile: ~readFileAfterClose fs.js:362:28

    396    2.3%  v8::internal::LookupIterator::Next()
    383   96.7%    v8::internal::Runtime_BasicJSONStringify(int, v8::internal::Object**, v8::internal::Isolate*)
